Time,Charleville Mall,Charleville Mall Cyclist IN,Charleville Mall Cyclist OUT,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist IN,Clontarf - James Larkin Rd Cyclist OUT,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist IN,Clontarf - Pebble Beach Carpark Cyclist OUT,Drumcondra Cyclists 1,Drumcondra Cyclists 1 Cyclist IN,Drumcondra Cyclists 1 Cyclist OUT,Drumcondra Cyclists 2,Drumcondra Cyclists 2 Cyclist IN,Drumcondra Cyclists 2 Cyclist OUT,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist IN,Griffith Avenue (Clare Rd Side) Cyclist OUT,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist IN,Griffith Avenue (Lane Side) Cyclist OUT,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B,North Strand Rd S/B,Richmond Street Cyclists 1,Richmond Street Cyclists 1 Cyclist IN,Richmond Street Cyclists 1 Cyclist OUT,Richmond Street Cyclists 2 ,Richmond Street Cyclists 2  Cyclist IN,Richmond Street Cyclists 2  Cyclist OUT
10/2/2023 5:00,2,2,0,12,7,5,9,3,6,0,0,0,1,1,0,0,0,0,1,1,0,27,4,23,0,,3,0,3,12,0,12
10/2/2023 6:00,7,7,0,12,10,2,14,12,2,0,0,0,2,2,0,11,11,0,0,0,0,107,21,86,0,,12,0,12,26,0,26
10/2/2023 7:00,28,24,4,41,30,11,41,32,9,0,0,0,39,39,0,15,15,0,1,1,0,210,63,147,0,,24,1,23,66,0,66
10/2/2023 8:00,72,64,8,64,49,15,81,58,23,0,0,0,39,39,0,39,39,0,3,3,0,397,78,319,0,,35,1,34,162,0,162
10/2/2023 9:00,34,25,9,43,28,15,54,32,22,0,0,0,26,26,0,9,9,0,5,5,0,215,44,171,0,,22,0,22,142,1,141
10/2/2023 10:00,8,7,1,37,15,22,46,17,29,0,0,0,23,23,0,4,4,0,6,6,0,99,30,69,0,,26,0,26,80,2,78
10/2/2023 11:00,16,9,7,42,16,26,51,22,29,0,0,0,6,6,0,12,12,0,12,12,0,82,25,57,0,,33,1,32,59,0,59
10/2/2023 12:00,17,7,10,48,24,24,43,24,19,0,0,0,7,7,0,17,17,0,12,12,0,148,59,89,0,,83,0,83,74,1,73
10/2/2023 13:00,20,6,14,51,24,27,53,24,29,0,0,0,3,3,0,23,23,0,15,15,0,140,69,71,0,,102,0,102,100,0,100
10/2/2023 14:00,18,9,9,36,11,25,43,18,25,0,0,0,4,4,0,20,20,0,12,12,0,125,62,63,0,,78,1,77,82,0,82
10/2/2023 15:00,19,9,10,45,22,23,54,23,31,0,0,0,7,7,0,21,21,0,5,5,0,153,81,72,0,,87,0,87,79,0,79
10/2/2023 16:00,30,7,23,62,31,31,70,29,41,0,0,0,3,3,0,30,30,0,2,2,0,239,141,98,0,,113,0,113,105,1,104
10/2/2023 17:00,48,8,40,61,19,42,83,22,61,0,0,0,3,3,0,25,25,0,0,0,0,271,159,112,0,,168,0,168,130,0,130
10/2/2023 18:00,16,7,9,62,13,49,75,14,61,0,0,0,3,3,0,25,25,0,0,0,0,231,120,111,0,,141,0,141,125,0,125
10/2/2023 19:00,15,8,7,23,7,16,37,13,24,0,0,0,6,6,0,11,11,0,0,0,0,154,82,72,0,,94,0,94,105,0,105
10/2/2023 20:00,9,4,5,15,8,7,16,7,9,0,0,0,8,8,0,12,12,0,0,0,0,129,75,54,0,,80,0,80,81,0,81
10/2/2023 21:00,9,6,3,7,3,4,11,4,7,0,0,0,1,1,0,9,9,0,2,2,0,86,49,37,0,,58,0,58,70,2,68
10/2/2023 22:00,5,2,3,5,3,2,13,5,8,0,0,0,3,3,0,3,3,0,0,0,0,59,34,25,0,,52,0,52,60,0,60
10/2/2023 23:00,5,3,2,5,2,3,8,4,4,0,0,0,3,3,0,1,1,0,0,0,0,41,28,13,0,,30,0,30,42,0,42
11/2/2023 0:00,2,1,1,1,1,0,5,2,3,0,0,0,0,0,0,5,5,0,1,1,0,29,20,9,0,,31,0,31,23,0,23
11/2/2023 1:00,2,1,1,5,2,3,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,13,10,3,0,,9,1,8,3,0,3
11/2/2023 2:00,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,14,5,0,,8,0,8,3,0,3
11/2/2023 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,4,2,0,,10,0,10,3,0,3
11/2/2023 4:00,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,7,1,0,,9,0,9,0,0,0
11/2/2023 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,,3,0,3,6,0,6
11/2/2023 6:00,3,3,0,12,7,5,10,6,4,0,0,0,4,4,0,1,1,0,1,1,0,42,10,32,0,,4,0,4,7,0,7
11/2/2023 7:00,6,6,0,20,5,15,21,4,17,0,0,0,8,8,0,2,2,0,4,4,0,26,13,13,0,,8,0,8,9,0,9
11/2/2023 8:00,6,5,1,51,22,29,40,17,23,0,0,0,14,12,2,9,9,0,7,7,0,72,17,55,0,,15,0,15,26,0,26
11/2/2023 9:00,12,9,3,102,34,68,120,44,76,0,0,0,12,12,0,13,13,0,8,8,0,100,34,66,0,,23,0,23,60,0,60
11/2/2023 10:00,15,7,8,102,47,55,112,53,59,0,0,0,8,8,0,17,17,0,9,9,0,104,32,72,0,,48,0,48,83,0,83
11/2/2023 11:00,20,15,5,132,57,75,133,61,72,0,0,0,0,0,0,12,12,0,14,14,0,132,59,73,0,,48,0,48,76,1,75
11/2/2023 12:00,17,11,6,127,71,56,119,63,56,0,0,0,1,1,0,13,13,0,19,19,0,138,31,107,0,,54,0,54,89,0,89
11/2/2023 13:00,15,13,2,101,54,47,119,60,59,0,0,0,2,1,1,14,14,0,11,11,0,162,54,108,0,,93,0,93,111,0,111
11/2/2023 14:00,10,6,4,81,42,39,93,43,50,0,0,0,6,6,0,11,11,0,7,7,0,114,52,62,0,,81,1,80,88,1,87
11/2/2023 15:00,8,5,3,64,28,36,84,39,45,0,0,0,13,13,0,8,8,0,4,4,0,80,38,42,0,,75,0,75,74,0,74
11/2/2023 16:00,14,5,9,63,34,29,94,56,38,0,0,0,11,11,0,10,10,0,6,6,0,118,62,56,0,,52,0,52,83,0,83
11/2/2023 17:00,19,7,12,41,24,17,50,28,22,0,0,0,6,5,1,12,12,0,5,5,0,142,55,87,0,,99,0,99,85,0,85
11/2/2023 18:00,4,3,1,19,10,9,36,18,18,0,0,0,6,6,0,12,12,0,3,3,0,144,59,85,0,,81,0,81,109,0,109
11/2/2023 19:00,10,6,4,16,5,11,23,8,15,0,0,0,2,2,0,10,10,0,3,3,0,88,38,50,0,,48,0,48,93,0,93
11/2/2023 20:00,5,2,3,11,6,5,14,7,7,0,0,0,6,6,0,10,10,0,0,0,0,83,46,37,0,,37,0,37,90,0,90
11/2/2023 21:00,9,3,6,4,2,2,10,2,8,0,0,0,7,7,0,4,4,0,0,0,0,62,31,31,0,,50,0,50,79,0,79
11/2/2023 22:00,2,1,1,6,2,4,7,2,5,0,0,0,4,4,0,1,1,0,0,0,0,53,38,15,0,,28,0,28,31,0,31
11/2/2023 23:00,1,1,0,2,0,2,3,0,3,0,0,0,4,3,1,5,5,0,0,0,0,48,33,15,0,,33,0,33,32,0,32
12/2/2023 0:00,0,0,0,4,3,1,6,4,2,0,0,0,0,0,0,1,1,0,0,0,0,27,20,7,0,,18,0,18,12,0,12
12/2/2023 1:00,0,0,0,2,2,0,4,3,1,0,0,0,0,0,0,2,2,0,0,0,0,23,17,6,0,,9,0,9,1,0,1
12/2/2023 2:00,2,1,1,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,0,,14,0,14,11,1,10
12/2/2023 3:00,1,1,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,,13,0,13,5,0,5
12/2/2023 4:00,0,0,0,1,0,1,2,0,2,0,0,0,2,2,0,3,3,0,0,0,0,10,6,4,0,,9,1,8,6,0,6
12/2/2023 5:00,0,0,0,3,1,2,5,0,5,0,0,0,1,1,0,0,0,0,0,0,0,6,5,1,0,,5,0,5,4,0,4
12/2/2023 6:00,1,1,0,8,3,5,7,2,5,0,0,0,1,1,0,1,1,0,0,0,0,22,4,18,0,,3,0,3,3,0,3
12/2/2023 7:00,0,0,0,19,6,13,19,6,13,0,0,0,4,4,0,2,2,0,1,1,0,28,6,22,0,,2,0,2,7,0,7
12/2/2023 8:00,3,3,0,63,25,38,66,32,34,0,0,0,5,5,0,3,3,0,10,10,0,29,9,20,0,,11,0,11,13,0,13
12/2/2023 9:00,11,9,2,148,47,101,153,52,101,0,0,0,7,7,0,25,25,0,7,7,0,69,30,39,0,,17,0,17,36,0,36
12/2/2023 10:00,6,3,3,139,56,83,177,65,112,0,0,0,7,7,0,14,14,0,9,9,0,82,29,53,0,,25,0,25,49,0,49
12/2/2023 11:00,11,8,3,166,97,69,190,90,100,0,0,0,5,5,0,12,12,0,11,11,0,109,41,68,0,,31,0,31,45,0,45
12/2/2023 12:00,13,6,7,145,82,63,186,90,96,0,0,0,7,7,0,17,17,0,0,0,0,101,31,70,0,,45,0,45,97,1,96
12/2/2023 13:00,21,15,6,126,56,70,168,73,95,0,0,0,6,6,0,21,21,0,9,9,0,100,33,67,0,,54,0,54,108,0,108
12/2/2023 14:00,18,9,9,142,75,67,181,93,88,0,0,0,6,6,0,27,27,0,16,16,0,109,47,62,0,,60,0,60,87,1,86
12/2/2023 15:00,16,9,7,96,50,46,149,77,72,0,0,0,4,4,0,11,11,0,11,11,0,94,39,55,0,,63,0,63,83,0,83
12/2/2023 16:00,12,7,5,82,51,31,107,64,43,0,0,0,2,2,0,13,13,0,3,3,0,84,55,29,0,,69,0,69,71,1,70
12/2/2023 17:00,7,5,2,36,25,11,50,30,20,0,0,0,2,2,0,12,12,0,0,0,0,104,44,60,0,,85,0,85,76,0,76
12/2/2023 18:00,10,5,5,18,9,9,26,15,11,0,0,0,4,4,0,8,8,0,0,0,0,109,59,50,0,,87,0,87,87,0,87
12/2/2023 19:00,5,3,2,9,2,7,15,4,11,0,0,0,3,3,0,5,5,0,0,0,0,81,45,36,0,,80,0,80,81,0,81
12/2/2023 20:00,7,5,2,6,3,3,14,5,9,0,0,0,2,2,0,8,8,0,0,0,0,67,33,34,0,,61,1,60,74,0,74
12/2/2023 21:00,14,9,5,8,2,6,14,6,8,0,0,0,1,1,0,8,8,0,0,0,0,42,21,21,0,,39,0,39,53,0,53
12/2/2023 22:00,2,2,0,3,1,2,4,3,1,0,0,0,0,0,0,1,1,0,0,0,0,35,20,15,0,,31,0,31,34,0,34
12/2/2023 23:00,2,1,1,2,2,0,4,1,3,0,0,0,2,2,0,3,3,0,1,1,0,26,17,9,0,,19,0,19,20,0,20
13/02/2023 00:00,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,20,14,6,0,,15,0,15,5,1,4
13/02/2023 01:00,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,1,0,,3,0,3,1,0,1
13/02/2023 02:00,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,,2,0,2,4,0,4
13/02/2023 03:00,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,7,4,3,0,,4,1,3,0,0,0
13/02/2023 04:00,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,,1,0,1,4,0,4
